created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,protected,followers_count,friends_count,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,coordinates,listed_count,verified,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,attributes,bounding_box,contained_within,country,country_code,full_name,tweet_place_id,place_name,place_type,place_url,user_created_at,description,user_id,user_id_str,location,name,screen_name,hashtags
Sat Mar 21 20:45:16 +0000 2020,1241465925003509761,1241465925003509761,#covid_19 #gelantibacterial #salud #imss #cuernavaca #piel en Farmacia Dermatológica Morelos https://t.co/opZRNX5DcY,False,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,False,245,529,4,,,True,False,1339,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000527905729/21012ad70b50dbbb4044bcca1b9c729b_normal.jpeg,https://pbs.twimg.com/profile_images/378800000527905729/21012ad70b50dbbb4044bcca1b9c729b_normal.jpeg,https://pbs.twimg.com/profile_banners/1442134477/1424957759,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,"{'type': 'Point', 'coordinates': [18.92185589, -99.20742273]}","{'type': 'Point', 'coordinates': [-99.20742273, 18.92185589]}",4,False,,False,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.341179, 18.842003], [-99.180459, 18.842003], [-99.180459, 19.025621], [-99.341179, 19.025621]]]}",[],Mexico,MX,"Cuernavaca, Morelos",80e00b1e20e85786,Cuernavaca,city,https://api.twitter.com/1.1/geo/id/80e00b1e20e85786.json,Sun May 19 20:18:57 +0000 2013,,1442134477,1442134477,,DermaMor,DermatologicaMo,"covid_19,gelantibacterial,salud,imss,cuernavaca,piel"
Sat Mar 21 20:45:11 +0000 2020,1241465903457304576,1241465903457304576,"Paciente de 77 años.
Hipertensión.
Claramente muy mal graduada.
Solo la atendí porque no intentarlo implicaba arrie… https://t.co/6pM4HrKe4D",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,1030,616,81471,,,True,False,30431,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1235738283784560640/sV-R9dBP_normal.jpg,https://pbs.twimg.com/profile_images/1235738283784560640/sV-R9dBP_normal.jpg,https://pbs.twimg.com/profile_banners/255154566/1475176891,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,30,False,,False,0,4,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-100.3374979, 25.7028231], [-100.2034498, 25.7028231], [-100.2034498, 25.770607], [-100.3374979, 25.770607]]]}",[],Mexico,MX,"San Nicolás de los Garza, Nuevo León",c5c72776b9f0cc0b,San Nicolás de los Garza,city,https://api.twitter.com/1.1/geo/id/c5c72776b9f0cc0b.json,Sun Feb 20 19:56:39 +0000 2011,"Lector empedernido, jugador obsesivo, estudiante en el área médica.
 ||1st Limit 09/01/16|| ⚕ || #teamEstebanArce
#ThinPrivilege",255154566,255154566,Arkham ,L̴̳̝͉̿a̶̭͊̊z̵̧͍͓̄͠ȩ̵̗̟̾̔ŕ̷̮̞̘virus8113 ⚕🥃,juancabarron,
Sat Mar 21 20:43:49 +0000 2020,1241465558773702656,1241465558773702656,Coronavirus: ¿por qué Alemania tiene un número tan bajo de muertos por el covid-19 en comparación con otros países? https://t.co/NCU1vjyGzG,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,9744,8378,16993,,,True,False,71747,es,False,False,,516A6C,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1237174351557988352/BD1Xilaa_normal.jpg,https://pbs.twimg.com/profile_images/1237174351557988352/BD1Xilaa_normal.jpg,https://pbs.twimg.com/profile_banners/18164761/1445517662,3B94D9,131725,151719,949494,True,True,False,False,False,False,False,,,71,False,,False,0,0,False,False,True,{},"{'type': 'Polygon', 'coordinates': [[[-99.137171, 19.375769], [-99.055821, 19.375769], [-99.055821, 19.422433], [-99.137171, 19.422433]]]}",[],Mexico,MX,"Iztacalco, Distrito Federal",de24fd487f41bad3,Iztacalco,city,https://api.twitter.com/1.1/geo/id/de24fd487f41bad3.json,Tue Dec 16 15:55:58 +0000 2008,Orgullosamente UNAM; Telecommunications Engineer;No existo es mi alterego; 🚫 DM’s,18164761,18164761,#CDMX,Luis ,iluhesan,
Sat Mar 21 20:43:13 +0000 2020,1241465410312114180,1241465410312114180,Sanitizacion a nuestras instalaciones para su seguridad #coronavirus #Covid-19 https://t.co/zujLPUWYvD,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,2559,2012,81,,,True,False,4124,es,False,False,,30D1E6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/940596985869955072/_rRyen4i_normal.jpg,https://pbs.twimg.com/profile_images/940596985869955072/_rRyen4i_normal.jpg,https://pbs.twimg.com/profile_banners/167955549/1513090727,615E61,30D1E6,D7F7AF,1094A3,True,False,False,False,False,False,False,,,12,False,,False,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-98.289206, 18.83765], [-98.019327, 18.83765], [-98.019327, 19.226809], [-98.289206, 19.226809]]]}",[],Mexico,MX,"Puebla, México",0ac8a42f23e8f736,Puebla,city,https://api.twitter.com/1.1/geo/id/0ac8a42f23e8f736.json,Sun Jul 18 00:31:46 +0000 2010,En Clínica Dermatológica y Cirugía Estética de Puebla cuenta con las instalaciones y el personal especializado en Cirugía de Corta Estancia y Láser,167955549,167955549,"Puebla, Pue. México",Clinica Láser Puebla,LaserPuebla,"coronavirus,Covid"
Sat Mar 21 20:42:46 +0000 2020,1241465295014854664,1241465295014854664,"El cuidado de nuestra salud es tarea de todos, por una #SanaDistancia ante la contingencia #Covid_19mx.… https://t.co/EiVkI0LQvu",True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,385,82,328,,,True,False,501,es,False,False,,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1214092856295604225/VPGBrS9q_normal.jpg,https://pbs.twimg.com/profile_images/1214092856295604225/VPGBrS9q_normal.jpg,https://pbs.twimg.com/profile_banners/968932580602142721/1581703675,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,1,False,,False,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.421562, 19.643696], [-99.1955908, 19.643696], [-99.1955908, 19.783802], [-99.421562, 19.783802]]]}",[],Mexico,MX,"Tepotzotlán, México",5be4e1223d4f1d9c,Tepotzotlán,city,https://api.twitter.com/1.1/geo/id/5be4e1223d4f1d9c.json,Wed Feb 28 19:35:03 +0000 2018,Dirección de Turismo de #Tepotzotlán #PuebloMágico Facebook: https://t.co/cu2P25fX07 #Turismo #Travel #Aventura #Artesanías,968932580602142721,968932580602142721,Tepotzotlán Estado de México ,Pueblo Mágico Tepotzotlán,PMTepotzotlan,"SanaDistancia,Covid_19mx"
Sat Mar 21 20:42:45 +0000 2020,1241465289922863104,1241465289922863104,"Entre el 23 de marzo y el 3 de abril, se pronostica que será el punto máximo de contagios de #Covid_19 en México.… https://t.co/nhLz3wjQG3",True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,2097,1484,10883,,,True,False,10000,es,False,False,,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/1194449118745284608/PJSC73yf_normal.jpg,https://pbs.twimg.com/profile_images/1194449118745284608/PJSC73yf_normal.jpg,https://pbs.twimg.com/profile_banners/137832752/1562555521,93A644,EEEEEE,FFFFFF,333333,True,True,False,False,False,False,False,,,15,False,,False,4,11,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.6470277, 19.2156239], [-99.5128011, 19.2156239], [-99.5128011, 19.2874368], [-99.6470277, 19.2874368]]]}",[],Mexico,MX,"Metepec, México",7bc29846eabda1f2,Metepec,city,https://api.twitter.com/1.1/geo/id/7bc29846eabda1f2.json,Tue Apr 27 22:21:39 +0000 2010,"Economista, #HeForShe, Derecho a la Ciudad🙋🏻‍♂️, Gobierno Corporativo, #EDOMÉX, ExPresidente de la @ANEE_AC 📈",137832752,137832752,"Metepec, Méx",Mauricio Arroyo,Mauricio_Arroyo,Covid_19
Sat Mar 21 20:37:47 +0000 2020,1241464041886883841,1241464041886883841,"Dice mi mamá que al gobierno le está valiendo verga lo del COVID-19 porque quieren que les ""ayude"" con el problema… https://t.co/xnSuBXw1HQ",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,152,147,4230,,,True,False,2986,es,False,False,,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1235488610696208384/t-7_yBbP_normal.jpg,https://pbs.twimg.com/profile_images/1235488610696208384/t-7_yBbP_normal.jpg,https://pbs.twimg.com/profile_banners/1083135322437939200/1582048532,91D2FA,000000,000000,000000,False,True,False,False,False,False,False,,,0,False,,False,0,1,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-106.619964, 28.0966079], [-105.705833, 28.0966079], [-105.705833, 29.7871239], [-106.619964, 29.7871239]]]}",[],Mexico,MX,"Chihuahua, México",7efb0e99097064ea,Chihuahua,city,https://api.twitter.com/1.1/geo/id/7efb0e99097064ea.json,Wed Jan 09 22:55:59 +0000 2019,"✨ eng: drawings and cosplay // esp: quejas ✨ cosplayer, traductora, maestría, furry de medio tiempo",1083135322437939200,1083135322437939200,Mexico,🍑✨ Lex ✨🍑,lexnova_,
Sat Mar 21 20:35:03 +0000 2020,1241463353890836482,1241463353890836482,"https://t.co/jBDRcMExGm

Esto no puede estar pasando, neta!
En estos momentos, lo más importante es estar preparado… https://t.co/bHg0EdIt5Y",True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,6947,5842,82205,,,True,False,41093,es,False,False,,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1240398352270815233/YMdWClpX_normal.jpg,https://pbs.twimg.com/profile_images/1240398352270815233/YMdWClpX_normal.jpg,https://pbs.twimg.com/profile_banners/324217602/1573262128,FF00F7,65B0DA,7AC3EE,3D1957,True,True,False,False,False,False,False,,,35,False,,False,2,1,False,False,True,{},"{'type': 'Polygon', 'coordinates': [[[-99.137171, 19.375769], [-99.055821, 19.375769], [-99.055821, 19.422433], [-99.137171, 19.422433]]]}",[],Mexico,MX,"Iztacalco, Distrito Federal",de24fd487f41bad3,Iztacalco,city,https://api.twitter.com/1.1/geo/id/de24fd487f41bad3.json,Sun Jun 26 06:20:46 +0000 2011,"Madre, activista, amiga, lideresa sindical #CarrilloPuerto y #PorUnTrabajoDigno, columnista en @ContrapesoC @PoliticaGuru #TrabajadorasDelHogar 📚🍷🥊⚾️🏈🎬🎷✈️",324217602,324217602,México lindo y querido! 🇲🇽❤,Por un trabajo digno ®,DanielaAcosta79,
Sat Mar 21 20:34:59 +0000 2020,1241463336073670657,1241463336073670657,"Por favor cuídense, quédense en casa y lávense muy bien las manos, que lo único sucio en sus vidas sea el perreo. 
Bendiciones. #Covid_19",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,1310,1364,218053,,,True,False,35362,es,False,False,,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1221980318430892037/Ex4FLQpp_normal.jpg,https://pbs.twimg.com/profile_images/1221980318430892037/Ex4FLQpp_normal.jpg,https://pbs.twimg.com/profile_banners/241650977/1516158748,19CF86,65B0DA,7AC3EE,3D1957,True,True,False,False,False,False,False,,,15,False,,False,0,2,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-99.1843501, 19.3998346], [-99.122382, 19.3998346], [-99.122382, 19.4658366], [-99.1843501, 19.4658366]]]}",[],Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Sat Jan 22 20:10:44 +0000 2011,"¡Apasionado de mi país #México! Azoyuteco. Lic. en Contaduría por la UNAM, en política los resultados justifican el fin. Finanzas. #Costeño #Afromexicano",241650977,241650977,"Azoyú, Guerrero",Jorge Marcos,JorgeP1994,Covid_19
Sat Mar 21 20:34:34 +0000 2020,1241463230398111752,1241463230398111752,"A este dude le cortaron su fuente de ingresos con esto del covid-19 al no poder viajar, denotando su falta de talen… https://t.co/fmrOyirp65",True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,907,336,30133,,,True,False,36265,es,False,False,,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1235349640796655618/-bAp75LQ_normal.jpg,https://pbs.twimg.com/profile_images/1235349640796655618/-bAp75LQ_normal.jpg,https://pbs.twimg.com/profile_banners/118806275/1539480485,111111,000000,EFEFEF,333333,True,False,False,False,False,False,False,,,3,False,,True,0,1,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.42842, 23.3895561], [-98.947388, 23.3895561], [-98.947388, 23.9823121], [-99.42842, 23.9823121]]]}",[],Mexico,MX,"Victoria, Tamaulipas",b8779fa4f42b81de,Victoria,city,https://api.twitter.com/1.1/geo/id/b8779fa4f42b81de.json,Mon Mar 01 20:15:20 +0000 2010,A golden state of mind 🏅 Resiliente |👷🏻‍♂️🏗 IC,118806275,118806275,"Victoria, Tamaulipas",Daniel,Pelon_gomez,
Sat Mar 21 20:34:29 +0000 2020,1241463211787980800,1241463211787980800,@KHdezmd Cuanto le pones a que no! #ElCacas será sentenciado por #CrimenesDeLesaHumanidad #LopezNosEstaMatando… https://t.co/2HLq9JIs7U,True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1240908636718878727,1240908636718878727,1191097655016837120,1191097655016837120,KHdezmd,False,1276,1163,2617,,,True,False,189642,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1046608568416256000/N8781h4e_normal.jpg,https://pbs.twimg.com/profile_images/1046608568416256000/N8781h4e_normal.jpg,https://pbs.twimg.com/profile_banners/3302076410/1532203319,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,54,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-96.7806971, 17.0154373], [-96.669308, 17.0154373], [-96.669308, 17.165201], [-96.7806971, 17.165201]]]}",[],Mexico,MX,"Oaxaca de Juárez, Oaxaca",7c8adcd237ee0afb,Oaxaca de Juárez,city,https://api.twitter.com/1.1/geo/id/7c8adcd237ee0afb.json,Fri Jul 31 04:16:11 +0000 2015,"Católico, Ingeniero, Steelers, Bayern Münich, ProVida, ProFamilia",3302076410,3302076410,,Roberto Gerardo,Thunaer68,"ElCacas,CrimenesDeLesaHumanidad,LopezNosEstaMatando"
Sat Mar 21 20:33:55 +0000 2020,1241463069731172359,1241463069731172359,Y mientras todos se preparan para el aislamiento voluntario por el #Covid_19 hay empleados que no podrán dejar de t… https://t.co/a75BiPY15m,True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,1205,2088,12187,,,True,False,17980,es,False,False,,1BCADE,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,True,http://pbs.twimg.com/profile_images/1238525119842193408/ugWT83iT_normal.jpg,https://pbs.twimg.com/profile_images/1238525119842193408/ugWT83iT_normal.jpg,https://pbs.twimg.com/profile_banners/94358032/1583682930,4A913C,FFFFFF,A0C5C7,333333,True,True,False,False,False,False,False,,,10,False,,True,0,4,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.140238, 19.2846922], [-98.9606835, 19.2846922], [-98.9606835, 19.400885], [-99.140238, 19.400885]]]}",[],Mexico,MX,"Iztapalapa, Distrito Federal",6d31e9257b83e23c,Iztapalapa,city,https://api.twitter.com/1.1/geo/id/6d31e9257b83e23c.json,Thu Dec 03 16:07:01 +0000 2009,Reportero todo terreno y de tiempo completo en https://t.co/LjW0XPPOab Colaboro en https://t.co/QB9Vyn4knw Si tienes una historia escríbeme: aescobarrez@gmail.com,94358032,94358032,México,Abraham Reza,escobarrez,Covid_19
Sat Mar 21 20:32:22 +0000 2020,1241462677236580353,1241462677236580353,@Chinazismelinda Ahí hay un problema porque les hacen prueba de Influenza y pues esa no es la correcta. Y justament… https://t.co/HdRRQyJjZX,True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1241461927324160001,1241461927324160001,712923410,712923410,Chinazismelinda,False,8219,2370,116430,,,True,False,212207,es,False,False,,642D8B,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1237682877841768449/Flh996DT_normal.jpg,https://pbs.twimg.com/profile_images/1237682877841768449/Flh996DT_normal.jpg,https://pbs.twimg.com/profile_banners/153922086/1583628873,9266CC,65B0DA,7AC3EE,3D1957,True,True,False,False,False,False,False,,,45,False,,False,0,1,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-99.2481811, 19.498594], [-99.080384, 19.498594], [-99.080384, 19.589272], [-99.2481811, 19.589272]]]}",[],Mexico,MX,"Tlalnepantla de Baz, México",74704aa81e197418,Tlalnepantla de Baz,city,https://api.twitter.com/1.1/geo/id/74704aa81e197418.json,Wed Jun 09 22:33:56 +0000 2010,"Psicólogo/Psicólogo Forense y Peritajes, Amante de la poesía, bailarín de Danza Folklorica, Cuerpo, Mente y Alma. Las estrellas son mis guías y mis aliadas.",153922086,153922086,En donde se me necesite!!!,Arcalim,Arcalim4,
Sat Mar 21 20:30:38 +0000 2020,1241462242564063235,1241462242564063235,"@Gob_Puebla anuncia un nuevo decreto para que cierren sus puertas antros, bares y cines por COVID-19 https://t.co/7x3gG9JWtE",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1156730217043386369,1156730217043386369,Gob_Puebla,False,1745,139,1908,,,True,False,10742,es,False,False,,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,True,http://pbs.twimg.com/profile_images/1055356815154671617/0LqLLknb_normal.jpg,https://pbs.twimg.com/profile_images/1055356815154671617/0LqLLknb_normal.jpg,https://pbs.twimg.com/profile_banners/3128698166/1582453999,088253,D3D2CF,E3E2DE,634047,True,True,False,False,False,False,False,,,5,False,,False,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-97.973843, 18.907825], [-97.801412, 18.907825], [-97.801412, 19.140002], [-97.973843, 19.140002]]]}",[],Mexico,MX,"Tepeaca, Puebla",0c1cbd1c55db4a3e,Tepeaca,city,https://api.twitter.com/1.1/geo/id/0c1cbd1c55db4a3e.json,Thu Apr 02 02:40:06 +0000 2015,"TepeacaNoticias es el medio líder de noticias con mayor audiencia en Tepeaca y la Región. 
RED Whatsapp 223 129 2156 contacto@tepeacanoticias.com",3128698166,3128698166,"Tepeaca,Puebla",Tepeaca Noticias,TepeacaNoticias,
Sat Mar 21 20:29:53 +0000 2020,1241462055720366082,1241462055720366082,En mi ranchito nadie cree sobre el COVID-19☹️☹️☹️,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,1237,1461,3331,,,True,False,26279,es,False,False,,E0265E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1209005817300733952/ras3IPst_normal.jpg,https://pbs.twimg.com/profile_images/1209005817300733952/ras3IPst_normal.jpg,https://pbs.twimg.com/profile_banners/335661806/1538536025,981CEB,FFFFFF,E5507E,8FDB5C,True,True,False,False,False,False,False,,,4,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-98.680384, 21.688226], [-97.897766, 21.688226], [-97.897766, 22.4720341], [-98.680384, 22.4720341]]]}",[],Mexico,MX,"Pánuco, Veracruz de Ignacio de la Llave",cd1ef3f65a272c6b,Pánuco,city,https://api.twitter.com/1.1/geo/id/cd1ef3f65a272c6b.json,Fri Jul 15 01:32:02 +0000 2011,A❤️,335661806,335661806,,La+Perra,Sus_ssc,
Sat Mar 21 20:29:50 +0000 2020,1241462041824514048,1241462041824514048,"Equipo CONAFE 😉
Puedes diseñar y crear, y construir el lugar más maravilloso del mundo, pero se necesita gente para… https://t.co/m6H9HRqCvZ",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,58,76,119,,,True,False,231,es,False,False,,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/1194782482819883014/hE3OeA3K_normal.jpg,https://pbs.twimg.com/profile_images/1194782482819883014/hE3OeA3K_normal.jpg,https://pbs.twimg.com/profile_banners/309151546/1579021994,0099CC,FFF8AD,F6FFD1,333333,True,False,False,False,False,False,False,,,0,False,,False,0,1,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.7825792, 19.0763934], [-99.5287728, 19.0763934], [-99.5287728, 19.4922499], [-99.7825792, 19.4922499]]]}",[],Mexico,MX,"Toluca, México",7027ba8eb532eb33,Toluca,city,https://api.twitter.com/1.1/geo/id/7027ba8eb532eb33.json,Wed Jun 01 16:27:50 +0000 2011,,309151546,309151546,,Conafe EdoMéx,conafe_edomx,
Sat Mar 21 20:26:51 +0000 2020,1241461288649310208,1241461288649310208,"Llamaron a casa para aplicar una encuesta telefónica sobre COVID-19.
La pregunta sobre la actuación del gobierno fe… https://t.co/lnXh37NOkD",True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,310,1394,1708,,,True,False,10431,es,False,False,,AB9E77,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1237335570294149121/qPDk6dpD_normal.jpg,https://pbs.twimg.com/profile_images/1237335570294149121/qPDk6dpD_normal.jpg,https://pbs.twimg.com/profile_banners/100721369/1519133614,C02942,000303,D4C1C9,4A322E,True,True,False,False,False,False,False,,,8,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-99.2058092, 19.2970107], [-99.0988713, 19.2970107], [-99.0988713, 19.3597554], [-99.2058092, 19.3597554]]]}",[],Mexico,MX,"Coyoacán, Distrito Federal",609d1bbc180f1434,Coyoacán,city,https://api.twitter.com/1.1/geo/id/609d1bbc180f1434.json,Thu Dec 31 08:28:13 +0000 2009,Mexicano. Homo legens. Cuarentón con implicaciones. Remedo de polímata. Adicto al café. Privilegiado fefé.,100721369,100721369,México,Rafael Salmones,RafaelSalmones,
Sat Mar 21 20:26:40 +0000 2020,1241461244743147521,1241461244743147521,Ya me imagino a @lopezobrador_ poniéndole la medalla a la 4T la “victoria” cuando pase lo del COVID-19,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,401,452,24941,,,True,False,11912,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1207878184726716417/qszrmPbf_normal.jpg,https://pbs.twimg.com/profile_images/1207878184726716417/qszrmPbf_normal.jpg,https://pbs.twimg.com/profile_banners/1138742426/1533684751,162806,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,,,2,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-104.0717272, 20.7883781], [-103.504446, 20.7883781], [-103.504446, 21.4453211], [-104.0717272, 21.4453211]]]}",[],Mexico,MX,"Tequila, Jalisco",69da8c66808d65cc,Tequila,city,https://api.twitter.com/1.1/geo/id/69da8c66808d65cc.json,Fri Feb 01 04:54:18 +0000 2013,"Y algún día, en vez de una cruz, mi corona Jesús me dará",1138742426,1138742426,"Tequila, Jalisco",Adán López,CrackTekomodize,
Sat Mar 21 20:26:12 +0000 2020,1241461127835353088,1241461127835353088,Lamentable ver a personas con cubrebocas caminando por la calle. O no han entendido que no se recomienda para perso… https://t.co/QWAMigkZq7,True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,1232,428,6589,,,True,False,1205,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1228475844714057728/h4AnITWg_normal.jpg,https://pbs.twimg.com/profile_images/1228475844714057728/h4AnITWg_normal.jpg,https://pbs.twimg.com/profile_banners/450310216/1577691146,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,2,False,,False,22,23,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.1600234, 19.152878], [-99.003557, 19.152878], [-99.003557, 19.3196111], [-99.1600234, 19.3196111]]]}",[],Mexico,MX,"Xochimilco, Distrito Federal",171208c52d5455f8,Xochimilco,city,https://api.twitter.com/1.1/geo/id/171208c52d5455f8.json,Fri Dec 30 03:22:06 +0000 2011,"Psiquiatra y Paidopsiquiatra. Sistema Nacional de Investigadores. Profesor de Posgrado UNAM. Hospital Médica Sur, Torre 1 Consultorio 531. Tel. 56065423",450310216,450310216,Ciudad de México,Emmanuel Sarmiento,emma_sar,
