created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,protected,followers_count,friends_count,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,coordinates,listed_count,verified,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,bounding_box,country,country_code,full_name,tweet_place_id,place_name,place_type,place_url,user_created_at,description,user_id,user_id_str,location,name,screen_name,hashtags,user_mentions_name,user_mentions_screen_name
Wed Mar 25 02:16:23 +0000 2020,1242636416099561473,1242636416099561473,Esos que defienden a AMLO es como querer tapar el sol con un dedo,False,Twitter for iPhone,,,,,,False,463,775,1186,,,True,False,6242,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1225986093054447616/KPR43xXv_normal.jpg,https://pbs.twimg.com/profile_images/1225986093054447616/KPR43xXv_normal.jpg,https://pbs.twimg.com/profile_banners/3030993635/1551153812,3B94D9,000000,000000,000000,True,False,False,False,False,False,False,,,1,False,,False,1,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-101.840197, 26.1554811], [-100.982048, 26.1554811], [-100.982048, 26.8943341], [-101.840197, 26.8943341]]]}",Mexico,MX,"Castaños, Coahuila de Zaragoza",f8536c03a55b3015,Castaños,city,https://api.twitter.com/1.1/geo/id/f8536c03a55b3015.json,Wed Feb 11 18:55:00 +0000 2015,IQMyM,3030993635,3030993635,,i'm varane,maanuelfuentes,,,
Wed Mar 25 02:15:27 +0000 2020,1242636183181627402,1242636183181627402,#México necesitamos superar esto a pesar de #LopezObrador #AMLO,False,Twitter for iPhone,,,,,,False,321,1543,5128,,,True,False,11924,es,False,False,F7F5F2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1062265671801847808/Ljb7xxIn_normal.jpg,https://pbs.twimg.com/profile_images/1062265671801847808/Ljb7xxIn_normal.jpg,https://pbs.twimg.com/profile_banners/99152720/1424403986,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,,,3,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.1919955, 19.357102], [-99.1309649, 19.357102], [-99.1309649, 19.4041235], [-99.1919955, 19.4041235]]]}",Mexico,MX,"Benito Juárez, Distrito Federal",7d93122509633720,Benito Juárez,city,https://api.twitter.com/1.1/geo/id/7d93122509633720.json,Thu Dec 24 18:55:43 +0000 2009,La Loba de Wall Street desde 1986.,99152720,99152720,,ThebB@BielaS,TheBaBielaS,"México,LopezObrador,AMLO",,
Wed Mar 25 02:12:20 +0000 2020,1242635397320105986,1242635397320105986,"Mueren migrantes
En un camión
En la Frontera sur
Amlo mata migrantes
Dice Reforma
Y Ciro Gómez https://t.co/H6cuInW0gS",False,Twitter for Android,,,,,,False,789,64,179,,,True,False,185329,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1198786641948790784/1CgM7SA4_normal.jpg,https://pbs.twimg.com/profile_images/1198786641948790784/1CgM7SA4_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,36,False,,True,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.118665, 19.484399], [-98.970224, 19.484399], [-98.970224, 19.6521613], [-99.118665, 19.6521613]]]}",Mexico,MX,"Ecatepec de Morelos, México",f879e41db043d14c,Ecatepec de Morelos,city,https://api.twitter.com/1.1/geo/id/f879e41db043d14c.json,Wed Jan 08 05:29:46 +0000 2014,,2281641013,2281641013,,Felipe  Antonio Sosa,fasosamaldonado,,,
Wed Mar 25 02:08:37 +0000 2020,1242634463189831689,1242634463189831689,@beltrandelrio AMLO no entiende  empieza muy bien y termina tirando mierda y dividiendo se vio más a huevo que de ganas y así no se puede,False,Twitter for Android,1242552742058614784,1242552742058614784,34718178,34718178,beltrandelrio,False,73,136,3164,,,True,False,4396,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1084215740172025857/HKPR3Rva_normal.jpg,https://pbs.twimg.com/profile_images/1084215740172025857/HKPR3Rva_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,1,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-103.616261, 20.3586421], [-103.198901, 20.3586421], [-103.198901, 20.6207761], [-103.616261, 20.6207761]]]}",Mexico,MX,"Tlajomulco de Zúñiga, Jalisco",7a41c007ca0ad00e,Tlajomulco de Zúñiga,city,https://api.twitter.com/1.1/geo/id/7a41c007ca0ad00e.json,Sat Jan 12 22:28:19 +0000 2019,empequeño  empresario   devorador de libros  y amante  de la NFL acerero de corazón irónico y tequilero,1084215525985714176,1084215525985714176,"Zapopan, Jalisco",Luis Manuel Sanchez Vela,tomahawk193919,,Pascal BeltrandelRio,beltrandelrio
Wed Mar 25 02:06:26 +0000 2020,1242633913400463360,1242633913400463360,@dsanchezramirez @LOBOALFA76 @www_pi_mx @Meriethld @ALEXISJalisco Y eso que el #GobiernoDeMéxico fue reconocido por… https://t.co/cRBeJEUYeU,True,Twitter for Android,1241405901099208705,1241405901099208705,97990858,97990858,dsanchezramirez,False,141,220,4531,,,True,False,5167,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1325156648/audi-rs5-2_normal.jpg,https://pbs.twimg.com/profile_images/1325156648/audi-rs5-2_normal.jpg,https://pbs.twimg.com/profile_banners/188874236/1402979838,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,3,False,,False,0,1,False,False,,"{'type': 'Polygon', 'coordinates': [[[-103.664175, 20.5834183], [-103.305374, 20.5834183], [-103.305374, 20.9978961], [-103.664175, 20.9978961]]]}",Mexico,MX,"Zapopan, Jalisco",8e098f6d686001a9,Zapopan,city,https://api.twitter.com/1.1/geo/id/8e098f6d686001a9.json,Thu Sep 09 20:10:51 +0000 2010,"Orgulloso Cristiano Catolico y Méxicano 🇲🇽 🌊; Vivo en la Ciudad de Zapopan, MÉXICO. Apasionado de los AUTOS y la tecnología; trabajo en https://t.co/KGuTWMPfK3",188874236,188874236,"Zapopan, Jalisco, México",kIkE LG,lopgod33,GobiernoDeMéxico,"David sanchez,LOBO ALFA,políticamente incorrecto,Merieth,TAPATIO JALISCO🇲🇽","dsanchezramirez,LOBOALFA76,www_pi_mx,Meriethld,ALEXISJalisco"
Wed Mar 25 02:01:59 +0000 2020,1242632793496129538,1242632793496129538,Lo único bueno de AMLO es que cada día saca una pendejada nueva para que se burlen de él,False,Twitter for iPhone,,,,,,False,597,443,24106,,,True,False,52989,es,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1158933637590659072/aKl0OSOV_normal.jpg,https://pbs.twimg.com/profile_images/1158933637590659072/aKl0OSOV_normal.jpg,https://pbs.twimg.com/profile_banners/883595768/1545243155,00B35C,FFFFFF,95E8EC,3C3940,True,True,False,False,False,False,False,,,10,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-100.2775945, 25.6942809], [-100.05984, 25.6942809], [-100.05984, 25.8630765], [-100.2775945, 25.8630765]]]}",Mexico,MX,"Apodaca, Nuevo León",c734bf0063981051,Apodaca,city,https://api.twitter.com/1.1/geo/id/c734bf0063981051.json,Tue Oct 16 03:19:37 +0000 2012,Monterrey N.L. 🇲🇽🇬🇹,883595768,883595768,,Gerardo Pery,Gerrardpery_,,,
Wed Mar 25 01:59:45 +0000 2020,1242632231765434369,1242632231765434369,Amlo es el mejor material de marketing en México,False,Twitter for Android,,,,,,False,54,94,391,,,True,False,730,es,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/1232544640282185728/LYX6WvIn_normal.jpg,https://pbs.twimg.com/profile_images/1232544640282185728/LYX6WvIn_normal.jpg,https://pbs.twimg.com/profile_banners/80561011/1579303974,2C4CCF,72805F,0A0A0D,3E4415,True,False,False,False,False,False,False,,,0,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-100.421037, 25.4805381], [-100.166146, 25.4805381], [-100.166146, 25.802899], [-100.421037, 25.802899]]]}",Mexico,MX,"Monterrey, Nuevo León",b19e24ce42ccd6aa,Monterrey,city,https://api.twitter.com/1.1/geo/id/b19e24ce42ccd6aa.json,Wed Oct 07 12:13:40 +0000 2009,La persona más amable del infierno,80561011,80561011,"Monterrey,mexico",Victor Fiori,entredoors,,,
Wed Mar 25 01:56:55 +0000 2020,1242631519405031428,1242631519405031428,@PedroFerriz ODIAS A AMLO O QUE TE PASA,False,Twitter for Android,1242418773375803392,1242418773375803392,70390438,70390438,PedroFerriz,False,31,203,1171,,,True,False,856,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/937080246800670722/6pSxckz8_normal.jpg,https://pbs.twimg.com/profile_images/937080246800670722/6pSxckz8_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.315748, 19.087511], [-99.1009804, 19.087511], [-99.1009804, 19.311459], [-99.315748, 19.311459]]]}",Mexico,MX,"Tlalpan, Distrito Federal",2a376531dff3d76a,Tlalpan,city,https://api.twitter.com/1.1/geo/id/2a376531dff3d76a.json,Mon Jul 11 01:32:36 +0000 2016,,752314616697397248,752314616697397248,México ,YUDY calcaneo,judith_calcaneo,,Pedro Ferriz de Con,PedroFerriz
Wed Mar 25 01:49:27 +0000 2020,1242629638456774657,1242629638456774657,El sector privado y la sociedad civil han sido los que responden con eficiencia y eficacia los problemas que enfren… https://t.co/354I0HQjlD,True,Twitter for Android,,,,,,False,298,519,3170,,,True,False,2194,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1199376902034731008/7NonnQJ__normal.jpg,https://pbs.twimg.com/profile_images/1199376902034731008/7NonnQJ__normal.jpg,https://pbs.twimg.com/profile_banners/4685462773/1582314521,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,1,False,,False,0,1,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.7825792, 19.0763934], [-99.5287728, 19.0763934], [-99.5287728, 19.4922499], [-99.7825792, 19.4922499]]]}",Mexico,MX,"Toluca, México",7027ba8eb532eb33,Toluca,city,https://api.twitter.com/1.1/geo/id/7027ba8eb532eb33.json,Thu Dec 31 22:04:12 +0000 2015,"Lcdo. Derecho / Mtro. A. P. y P. P. /
Fundador de @OrevaAc / @Edomex IMEVIS /
Secretario de Vinculación con la Sociedad Civil, PRI Metepec y @RJXMex_EM",4685462773,4685462773,,Luis Donaldo C. M.,MendietaDonaldo,,,
Wed Mar 25 01:49:00 +0000 2020,1242629526288363520,1242629526288363520,AMLO y Bolsonaro se burlan de las recomendaciones ante pandemia de coronavirus: Reuters https://t.co/vHsRRXZ98Y,False,Twitter for iPhone,,,,,,False,3614,3409,120,,,True,False,181212,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/3781782723/b1015b7f6477e213cf7a5de085eb9a95_normal.jpeg,https://pbs.twimg.com/profile_images/3781782723/b1015b7f6477e213cf7a5de085eb9a95_normal.jpeg,https://pbs.twimg.com/profile_banners/254131917/1453114517,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,,,31,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-112.6154591, 28.2284421], [-110.380903, 28.2284421], [-110.380903, 29.7112829], [-112.6154591, 29.7112829]]]}",Mexico,MX,"Hermosillo, Sonora",0fb3c76f0e3df6d1,Hermosillo,city,https://api.twitter.com/1.1/geo/id/0fb3c76f0e3df6d1.json,Fri Feb 18 17:27:37 +0000 2011,Percepción es un medio sonorense de información selectiva que pretende llegar a destinatarios que gustan de la información de calidad.,254131917,254131917,"Hermosillo,Sonora,México",Percepción,Percepcioon,,,
Wed Mar 25 01:48:03 +0000 2020,1242629284461555712,1242629284461555712,"@lopezobrador_ puras mentiras en el circo de la mañanera.
#AMLOTriunfoPresidencial
#AMLOLiesToTheWorld
#AMLO… https://t.co/yuwXS2dBPz",True,Twitter for Android,,,82119937,82119937,lopezobrador_,False,34,187,510,,,True,False,1003,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1057348810010050560/mGqsYjNn_normal.jpg,https://pbs.twimg.com/profile_images/1057348810010050560/mGqsYjNn_normal.jpg,https://pbs.twimg.com/profile_banners/2459992483/1540926576,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-106.619964, 28.0966079], [-105.705833, 28.0966079], [-105.705833, 29.7871239], [-106.619964, 29.7871239]]]}",Mexico,MX,"Chihuahua, México",7efb0e99097064ea,Chihuahua,city,https://api.twitter.com/1.1/geo/id/7efb0e99097064ea.json,Wed Apr 23 16:43:18 +0000 2014,,2459992483,2459992483,En tu corazón.,Jorge Cortés,jcortes6941,"AMLOTriunfoPresidencial,AMLOLiesToTheWorld,AMLO",Andrés Manuel,lopezobrador_
Wed Mar 25 01:47:29 +0000 2020,1242629143554113536,1242629143554113536,Critican en el extranjero a AMLO por contacto con la gente en medio del coronavirushttps://www.am.com.mx/noticias/C… https://t.co/CUqvxCyRfU,True,Twitter for Android,,,,,,False,112,1262,30561,,,True,False,11599,es,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1060210200521728000/mua4Q66W_normal.jpg,https://pbs.twimg.com/profile_images/1060210200521728000/mua4Q66W_normal.jpg,https://pbs.twimg.com/profile_banners/87887939/1428986074,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,,,1,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.1843501, 19.3998346], [-99.122382, 19.3998346], [-99.122382, 19.4658366], [-99.1843501, 19.4658366]]]}",Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Fri Nov 06 07:11:15 +0000 2009,"Confiable amigable y Sociable, osea una gran persona.",87887939,87887939,Ciudad de México,Francisco Hernández,jfranciscohr,,,
Wed Mar 25 01:46:36 +0000 2020,1242628921935486978,1242628921935486978,@xeunoticias Y critican a AMLO por su estampita y este qué tal...,False,Twitter for iPhone,1242455013470978049,1242455013470978049,70538650,70538650,xeunoticias,False,659,347,2208,,,True,False,10185,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/741397789591015424/9UFa5ql7_normal.jpg,https://pbs.twimg.com/profile_images/741397789591015424/9UFa5ql7_normal.jpg,https://pbs.twimg.com/profile_banners/419531308/1421173430,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,2,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-96.340535, 19.102814], [-96.1182576, 19.102814], [-96.1182576, 19.265092], [-96.340535, 19.265092]]]}",Mexico,MX,"Veracruz, Veracruz de Ignacio de la Llave",6c67fe933a62a8ec,Veracruz,city,https://api.twitter.com/1.1/geo/id/6c67fe933a62a8ec.json,Wed Nov 23 13:25:17 +0000 2011,,419531308,419531308,"Veracruz, Veracruz de Ignacio de la Llave",Nila Guerrero,nilaguerrero1,,xeu noticias,xeunoticias
Wed Mar 25 01:43:17 +0000 2020,1242628084894969858,1242628084894969858,@bourjack @Digitperiodista @FerminMarinA @hekglez @RubenOrtegaM @agomezr @mendoza70_vic @vamadorr @fernanchavez25… https://t.co/1C3mj9tnNZ,True,Twitter for Android,1242451166962651137,1242451166962651137,87348443,87348443,bourjack,False,115,100,2906,,,True,False,9690,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/826910844793401344/x6wK1khK_normal.jpg,https://pbs.twimg.com/profile_images/826910844793401344/x6wK1khK_normal.jpg,https://pbs.twimg.com/profile_banners/2806435409/1412472215,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,,,0,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-103.664175, 20.5834183], [-103.305374, 20.5834183], [-103.305374, 20.9978961], [-103.664175, 20.9978961]]]}",Mexico,MX,"Zapopan, Jalisco",8e098f6d686001a9,Zapopan,city,https://api.twitter.com/1.1/geo/id/8e098f6d686001a9.json,Sat Oct 04 23:59:50 +0000 2014,,2806435409,2806435409,,Dr. Xiuhtcoatl.,CIVITATISPOLIS,,"Gabriel Ibarra,PeriodistasDigitales,Fermín Marín,Héctor González Bax 💚💜,Dr. Rubén Ortega Montes,Andrés Gómez,Victor Mendoza,Victor Ramos,Fernando Chávez","bourjack,Digitperiodista,FerminMarinA,hekglez,RubenOrtegaM,agomezr,mendoza70_vic,vamadorr,fernanchavez25"
Wed Mar 25 01:39:20 +0000 2020,1242627091754975232,1242627091754975232,"@damiselamedica @_CarlieYo Y si, EPN era pendejo, pero gracioso. AMLO nada más pendejo.",False,Twitter for Android,1242575838639542274,1242575838639542274,95554242,95554242,damiselamedica,False,636,623,1888,,,True,False,48298,es,False,False,C2D5EB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1218793465967857664/2tfg8L1N_normal.jpg,https://pbs.twimg.com/profile_images/1218793465967857664/2tfg8L1N_normal.jpg,https://pbs.twimg.com/profile_banners/32091337/1577680518,0084B4,000000,C9E7FD,333333,True,False,False,False,False,False,False,,,30,False,,False,0,1,False,False,,"{'type': 'Polygon', 'coordinates': [[[-106.950638, 31.1206809], [-106.185378, 31.1206809], [-106.185378, 31.7838668], [-106.950638, 31.7838668]]]}",Mexico,MX,"Juárez, Chihuahua",77d45fff09fe6f8a,Juárez,city,https://api.twitter.com/1.1/geo/id/77d45fff09fe6f8a.json,Thu Apr 16 18:53:46 +0000 2009,"Me gusta la música Country, correr, la tecnología , Basketbolero, Fan de los Spurs de San Antonio, 4Wheelero y la fotografía.",32091337,32091337,Cd. Juarez/ El Paso,Jesus Tobon (Peter Porker),eagletec9,,"Amazona 🍂🕷,Una Norteñita","damiselamedica,_CarlieYo"
Wed Mar 25 01:37:20 +0000 2020,1242626588719677442,1242626588719677442,"La plática de Residente con Nayib Bukele, presidente de El Salvador, fue 🤯 interesante. Al final me quedé con ¿qué… https://t.co/2DkVbrRVKJ",True,Twitter for Android,,,,,,False,62,53,1553,,,True,False,270,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1209000423111221249/tVpIqL_g_normal.jpg,https://pbs.twimg.com/profile_images/1209000423111221249/tVpIqL_g_normal.jpg,https://pbs.twimg.com/profile_banners/1094423768796151808/1580793816,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,,,0,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-100.3374979, 25.7028231], [-100.2034498, 25.7028231], [-100.2034498, 25.770607], [-100.3374979, 25.770607]]]}",Mexico,MX,"San Nicolás de los Garza, Nuevo León",c5c72776b9f0cc0b,San Nicolás de los Garza,city,https://api.twitter.com/1.1/geo/id/c5c72776b9f0cc0b.json,Sun Feb 10 02:32:14 +0000 2019,,1094423768796151808,1094423768796151808,"Monterrey, Nuevo León",𝙹𝚞𝚊𝚗 𝙲𝚞e𝚕𝚕𝚊𝚛,_juancuellar,,,
Wed Mar 25 01:35:29 +0000 2020,1242626123948789761,1242626123948789761,Decreto de @lopezobrador_ mandará a más de la mitad de su gabinete a su casa. https://t.co/RwD5oKSBW3 vía @OEMenlinea @elsolde_mexico,False,Twitter for iPhone,,,,,,False,2803,2043,4737,,,True,False,43548,es,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1243786612745658374/xW8pdMA7_normal.jpg,https://pbs.twimg.com/profile_images/1243786612745658374/xW8pdMA7_normal.jpg,https://pbs.twimg.com/profile_banners/75061547/1575000219,DD2E44,000000,000000,000000,False,True,False,False,False,False,False,,,38,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-98.863407, 20.023592], [-98.688209, 20.023592], [-98.688209, 20.187683], [-98.863407, 20.187683]]]}",Mexico,MX,"Pachuca de Soto, Hidalgo",8747ffc9cc7e7a12,Pachuca de Soto,city,https://api.twitter.com/1.1/geo/id/8747ffc9cc7e7a12.json,Thu Sep 17 17:11:33 +0000 2009,"Exreportero y DirCom en @CDHEHidalgo, @PGJE_Hidalgo y @CongresoHidalgo Género por @UAMXoc. Entrenamiento de voceros @TecdeMty. Locutor “A”. Guardameta llanero.",75061547,75061547,"Centro de la Ciudad de México, Cuauhtémoc",Fernando Hidalgo V.,FHidalgoVergara,,"Andrés Manuel,OEM,El Sol de México","lopezobrador_,OEMenlinea,elsolde_mexico"
Wed Mar 25 01:34:17 +0000 2020,1242625820541231104,1242625820541231104,"La ley, estado de derecho y certidumbre jurídica no son prioridades de #AMLO para decidir obras de infraestructura;… https://t.co/N5nJVgloru",True,Twitter for Android,,,,,,False,1893,2092,31907,,,True,False,21418,es,False,False,C3E0EB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1243077366911504386/T5ec-QbE_normal.jpg,https://pbs.twimg.com/profile_images/1243077366911504386/T5ec-QbE_normal.jpg,https://pbs.twimg.com/profile_banners/313378192/1572161772,B31500,FFFFFF,DDFFCC,333333,True,True,False,False,False,False,False,,,11,False,,True,0,3,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-112.6154591, 28.2284421], [-110.380903, 28.2284421], [-110.380903, 29.7112829], [-112.6154591, 29.7112829]]]}",Mexico,MX,"Hermosillo, Sonora",0fb3c76f0e3df6d1,Hermosillo,city,https://api.twitter.com/1.1/geo/id/0fb3c76f0e3df6d1.json,Wed Jun 08 15:25:23 +0000 2011,"Consejo Nacional Transportistas de la República Mexicana 
Sonorense valiente pienso que las mejores cosas de la vida son aquellas que se cuidan y defienden",313378192,313378192,,bettyparedon,bettyparedon,AMLO,,
Wed Mar 25 01:31:31 +0000 2020,1242625125117239299,1242625125117239299,@jgnaredo ¡¿Pueden dejar de decir AMLO un minuto?! El mundo no fue alrededor de él https://t.co/Qdugz7H3Aj,False,Twitter for Android,1242591315113775104,1242591315113775104,82475617,82475617,jgnaredo,False,309,1162,1389,,,True,False,1912,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1231806905678467074/u01yhp67_normal.jpg,https://pbs.twimg.com/profile_images/1231806905678467074/u01yhp67_normal.jpg,https://pbs.twimg.com/profile_banners/245920221/1486151081,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,,,0,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-100.5963431, 20.5031701], [-100.284846, 20.5031701], [-100.284846, 20.9273791], [-100.5963431, 20.9273791]]]}",Mexico,MX,"Querétaro, Querétaro Arteaga",d3492c68c5661201,Querétaro,city,https://api.twitter.com/1.1/geo/id/d3492c68c5661201.json,Tue Feb 01 19:04:57 +0000 2011,INTER MUNDOS,245920221,245920221,"Acapulco de Juárez, Guerrero",René Márquez,StRMarques,,Jorge Gómez Naredo,jgnaredo
Wed Mar 25 01:29:29 +0000 2020,1242624612204187654,1242624612204187654,"Maldito machista, renuncia AMLO no sirves para nada https://t.co/EJ5aKvWdQN",False,Twitter for Android,,,,,,False,104,228,1690,,,True,False,6065,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1240116333871878144/bLj5bUaV_normal.jpg,https://pbs.twimg.com/profile_images/1240116333871878144/bLj5bUaV_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,False,,True,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.067766, 19.3668621], [-98.966267, 19.3668621], [-98.966267, 19.498582], [-99.067766, 19.498582]]]}",Mexico,MX,"Nezahualcóyotl, México",9cc1f93383ed14fa,Nezahualcóyotl,city,https://api.twitter.com/1.1/geo/id/9cc1f93383ed14fa.json,Thu Jan 09 19:28:48 +0000 2014,,2284017824,2284017824,,EMMA RUIZ,emmaelena4,,,
Wed Mar 25 01:29:04 +0000 2020,1242624510941159434,1242624510941159434,@G_aleno @Dante_3416 @AMLOVER2019 @GobiernoJalisco @SEGOB_mx @SNietoCastillo @ASF_Mexico @Irma_Sandoval Si investig… https://t.co/qmd3CneBEK,True,Twitter for Android,1241554686391582720,1241554686391582720,316060043,316060043,G_aleno,False,141,220,4531,,,True,False,5167,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1325156648/audi-rs5-2_normal.jpg,https://pbs.twimg.com/profile_images/1325156648/audi-rs5-2_normal.jpg,https://pbs.twimg.com/profile_banners/188874236/1402979838,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,3,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-103.664175, 20.5834183], [-103.305374, 20.5834183], [-103.305374, 20.9978961], [-103.664175, 20.9978961]]]}",Mexico,MX,"Zapopan, Jalisco",8e098f6d686001a9,Zapopan,city,https://api.twitter.com/1.1/geo/id/8e098f6d686001a9.json,Thu Sep 09 20:10:51 +0000 2010,"Orgulloso Cristiano Catolico y Méxicano 🇲🇽 🌊; Vivo en la Ciudad de Zapopan, MÉXICO. Apasionado de los AUTOS y la tecnología; trabajo en https://t.co/KGuTWMPfK3",188874236,188874236,"Zapopan, Jalisco, México",kIkE LG,lopgod33,,"G Aleno,Dante,IamLOVEr32,Gobierno de Jalisco,Gobernación,Santiago Nieto,Auditoría Superior,Irma Eréndira Sandoval B.","G_aleno,Dante_3416,AMLOVER2019,GobiernoJalisco,SEGOB_mx,SNietoCastillo,ASF_Mexico,Irma_Sandoval"
