created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,protected,followers_count,friends_count,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,coordinates,listed_count,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,bounding_box,country,country_code,full_name,tweet_place_id,place_name,place_type,place_url,user_created_at,description,user_id,user_id_str,location,name,screen_name,hashtags,user_mentions_name,user_mentions_screen_name
Wed Mar 25 04:47:30 +0000 2020,1242674445363212294,1242674445363212294,"@lalispv Ayer que me toco estar en UMAE 25 me comentó una dra. Que no tenían ni siquiera cubrebocas.
Y yo pensé...… https://t.co/SxuhzsvAnq",True,Twitter for Android,1.242580604992045e+18,1242580604992045056,169780159.0,169780159,lalispv,False,1934,3226,12496,,,True,False,18016,es,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1235800538702155777/8OJTBh4F_normal.jpg,https://pbs.twimg.com/profile_images/1235800538702155777/8OJTBh4F_normal.jpg,https://pbs.twimg.com/profile_banners/154694469/1558901893,981CEB,000000,000000,000000,False,True,False,False,False,False,False,,,9,,False,0,0,False,False,,,Mexico,MX,"Piedras Negras, Coahuila de Zaragoza",83c92e4c719062c3,Piedras Negras,city,https://api.twitter.com/1.1/geo/id/83c92e4c719062c3.json,Fri Jun 11 23:41:50 +0000 2010,"Sus caminos son caminos deleitosos, Y todas sus veredas paz.
Proverbios 3:17.
                        No me gusta el frío. 

Mis colores fav rojo y amarillo 💕",154694469,154694469,,🌹ℐ𝓈𝒶 𝒮𝒾ℯ𝓇𝓇𝒶🌹,isamarysm,,Lalis,lalispv
Wed Mar 25 04:42:58 +0000 2020,1242673306224021505,1242673306224021505,"Tú no estás más pendejo porque no le quieres ganar a AMLO, quienes vivimos de cerca la crisis del H1N1. Vemos la gr… https://t.co/8mDH8knNbg",True,Twitter for Android,,,,,,False,9,80,1314,,,True,False,421,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/839130175942062080/LzPz6GqB_normal.jpg,https://pbs.twimg.com/profile_images/839130175942062080/LzPz6GqB_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Tue Mar 07 14:44:08 +0000 2017,Agradecida con la vida,839124510934765568,839124510934765568,,laneta61,chicasdelr,,,
Wed Mar 25 04:41:29 +0000 2020,1242672930783465472,1242672930783465472,"WTF con el discurso de #RicardoSalinasPliego al no al aislamiento por el #Covid19, que esto es un ataque al cacas… https://t.co/yPdI4kHvFL",True,Twitter for Android,,,,,,False,1005,3298,30525,,,True,False,15915,es,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1193951547920650243/MlFt2cvv_normal.jpg,https://pbs.twimg.com/profile_images/1193951547920650243/MlFt2cvv_normal.jpg,https://pbs.twimg.com/profile_banners/79872661/1547267064,4A913C,000000,000000,000000,False,True,False,False,False,False,False,,,13,,False,0,0,False,False,,,Mexico,MX,"Aguascalientes, México",5970723cbb8cc66e,Aguascalientes,city,https://api.twitter.com/1.1/geo/id/5970723cbb8cc66e.json,Mon Oct 05 00:38:23 +0000 2009,"Todo encuentro casual no es casualidad“ \\ Comunicólogo, y Socialito como diría mi mamá. #LLVL",79872661,79872661,Aguascalientes y/o Mexico DF,Betho_Castillo 👑💥,Betho_cast,"RicardoSalinasPliego,Covid19",,
Wed Mar 25 04:40:50 +0000 2020,1242672768853958657,1242672768853958657,"Si la Gasolina baja es gracias a la economía mundial pero, ¿sí sube es por culpa de AMLO, es neta?",False,Twitter for Android,,,,,,False,82,177,949,,,True,False,1632,es,False,False,E5EB38,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1239808605920075777/0ZTkJQoJ_normal.jpg,https://pbs.twimg.com/profile_images/1239808605920075777/0ZTkJQoJ_normal.jpg,https://pbs.twimg.com/profile_banners/536975807/1443400912,FA743E,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"Acapulco de Juárez, Guerrero",f1b0438c137d4e04,Acapulco de Juárez,city,https://api.twitter.com/1.1/geo/id/f1b0438c137d4e04.json,Mon Mar 26 06:17:29 +0000 2012,"Superviviente de una era gobernada por lo superficial, el dinero y el poder. En vez de vivir en el futuro, me dirijo al pasado.",536975807,536975807,"Guerrero, México",NITO,JuanRenteriia,,,
Wed Mar 25 04:37:35 +0000 2020,1242671950599618565,1242671950599618565,"No soporto el tono soberbio de hablar de AMLO, como si tuviera verdad absoluta.",False,Twitter for iPhone,,,,,,False,812,463,1623,,,True,False,12128,es,False,False,EB0E0E,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/1144396677970911238/bVazjY0B_normal.jpg,https://pbs.twimg.com/profile_images/1144396677970911238/bVazjY0B_normal.jpg,https://pbs.twimg.com/profile_banners/107819596/1563721054,EB0014,FA0526,1D2C8F,F7F4F7,True,True,False,False,False,False,False,,,1,,False,1,6,False,False,,,Mexico,MX,"Victoria, Tamaulipas",b8779fa4f42b81de,Victoria,city,https://api.twitter.com/1.1/geo/id/b8779fa4f42b81de.json,Sat Jan 23 21:22:32 +0000 2010,Nutrióloga con Especialidad en Obesidad y Comorbilidades. Maestra en Nutriología Aplicada. 28 años.,107819596,107819596,México,Diana Elisa,dianaelisag,,,
Wed Mar 25 04:34:17 +0000 2020,1242671119913684992,1242671119913684992,"Amigos dejen de poner su foto de perfil de Fb. con AMLO besando, no es gracioso y neta me muero de ascaaaaaaaa y ansiaaaaaaa 🥴🤢🤮",False,Twitter for iPhone,,,,,,False,1541,1286,3892,,,True,False,5181,es,False,False,F5ABB5,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1244457146667933698/4bWB1RJL_normal.jpg,https://pbs.twimg.com/profile_images/1244457146667933698/4bWB1RJL_normal.jpg,https://pbs.twimg.com/profile_banners/174336142/1583721128,FA8072,C0DEED,DDEEF6,333333,False,True,False,False,False,False,False,,,7,,False,2,18,False,False,,,Mexico,MX,"León, Guanajuato",35b07b8fa46547c5,León,city,https://api.twitter.com/1.1/geo/id/35b07b8fa46547c5.json,Tue Aug 03 17:50:14 +0000 2010,Licenciada en Nutrición👩🏻‍⚕️🍎 | ISAK Nivel 1 | Diplomado de Nutrición Deportiva | Nadadora 🏊🏻‍♀️ | Instagram: nutriologa.mferjassoc,174336142,174336142,,𝐅𝐄𝐑 𝐉𝐀𝐒𝐒𝐎,MFerJC,,,
Wed Mar 25 04:26:18 +0000 2020,1242669111177555969,1242669111177555969,"@LuisMArthur No recuerdas?
Le contaban los muertos por la izquierda.
Y el resto de México le llevaba la cuenta a AM… https://t.co/zvkOLLE8e3",True,Twitter for Android,1.2426683816706499e+18,1242668381670649856,315909551.0,315909551,LuisMArthur,False,828,2102,836,,,True,False,75647,es,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1240370744766402561/67_qGL3y_normal.jpg,https://pbs.twimg.com/profile_images/1240370744766402561/67_qGL3y_normal.jpg,https://pbs.twimg.com/profile_banners/307647089/1579996868,44B0D4,EEEEEE,EFEFEF,333333,False,True,False,False,False,False,False,,,6,,False,0,0,False,False,,,Mexico,MX,"Mérida, Yucatán",01566b25bbe7a6d3,Mérida,city,https://api.twitter.com/1.1/geo/id/01566b25bbe7a6d3.json,Mon May 30 01:30:43 +0000 2011,"EL BIÓLOGO. Luchando contra la impunidad del crimen en Yucatán.
Lo que te cuentan de Mérida, falso; @fgeYucatan, simuladores. ¿Ya estamos mejor que antes?",307647089,307647089,"Yucatán, México",Antonio Roura,AntonioRoura,,LMAV,LuisMArthur
Wed Mar 25 04:24:33 +0000 2020,1242668671756988416,1242668671756988416,"@lopezobrador_ AMLO RENUNCIA Y NO SIGAS DAÑANDO A MÉXICO 
MUCHO AYUDA EL QUE NO ESTORBA #FUERAAMLO #FUERAAMLO",False,Twitter for Android,,,82119937.0,82119937,lopezobrador_,False,215,1752,9486,,,True,False,7087,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1230577298266566664/T7-rkejA_normal.jpg,https://pbs.twimg.com/profile_images/1230577298266566664/T7-rkejA_normal.jpg,https://pbs.twimg.com/profile_banners/743622541/1582227464,E81C4F,FFFFFF,F6F6F6,333333,True,True,False,False,False,False,False,,,1,,False,0,0,False,False,,,Mexico,MX,"Lerma, México",1d23a12800a574a8,Lerma,city,https://api.twitter.com/1.1/geo/id/1d23a12800a574a8.json,Tue Aug 07 19:55:03 +0000 2012,Cruz Azul 💙🐰🐇🚂⚽🏆 Sangre Azul #AzulXTi,743622541,743622541,"Lerma, México",Conejin3,Conejin96,"FUERAAMLO,FUERAAMLO",Andrés Manuel,lopezobrador_
Wed Mar 25 04:23:47 +0000 2020,1242668478982541312,1242668478982541312,"Para todos los derechangos ,españoles , alemanes  y de más que criticaban a nuestro presidente AMLO. Jajaja,🤣🤣🤣🤣
https://t.co/zT8gPushUY",False,Twitter for Android,,,,,,False,887,1840,5947,,,True,False,5961,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1241493120702955524/AlvOpk27_normal.jpg,https://pbs.twimg.com/profile_images/1241493120702955524/AlvOpk27_normal.jpg,https://pbs.twimg.com/profile_banners/994252514827501568/1584830001,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,1,,False,0,0,False,False,false,,Mexico,MX,"Bahía de Banderas, Nayarit",47026e91cb493b57,Bahía de Banderas,city,https://api.twitter.com/1.1/geo/id/47026e91cb493b57.json,Wed May 09 16:27:26 +0000 2018,"Gerente de calidad , Orgulloso de el mejor país México y de su gente. Viva México cabrones.",994252514827501568,994252514827501568,"Nayarit, México",Fer,fferrdan,,,
Wed Mar 25 04:20:57 +0000 2020,1242667765300744192,1242667765300744192,Lo tiene en la partida secreta. AMLO nos robó. https://t.co/IB55f6pAQK,False,Twitter for Android,,,,,,False,117,385,608,,,True,False,30594,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/912494415825874945/YYuz8SMi_normal.jpg,https://pbs.twimg.com/profile_images/912494415825874945/YYuz8SMi_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,,True,0,0,False,False,false,,Mexico,MX,"Coyoacán, Distrito Federal",609d1bbc180f1434,Coyoacán,city,https://api.twitter.com/1.1/geo/id/609d1bbc180f1434.json,Fri Oct 30 21:47:03 +0000 2015,,4072775052,4072775052,D.F.,Ramon Moreno,rolmoreno8,,,
Wed Mar 25 04:20:21 +0000 2020,1242667612783312896,1242667612783312896,"AMLO hablando sólo por hablar, recuerda que él siempre tiene otros datos. https://t.co/rENPxyUyVy",False,Twitter for Android,,,,,,False,117,385,608,,,True,False,30594,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/912494415825874945/YYuz8SMi_normal.jpg,https://pbs.twimg.com/profile_images/912494415825874945/YYuz8SMi_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,,True,0,0,False,False,false,,Mexico,MX,"Coyoacán, Distrito Federal",609d1bbc180f1434,Coyoacán,city,https://api.twitter.com/1.1/geo/id/609d1bbc180f1434.json,Fri Oct 30 21:47:03 +0000 2015,,4072775052,4072775052,D.F.,Ramon Moreno,rolmoreno8,,,
Wed Mar 25 04:19:43 +0000 2020,1242667456705040390,1242667456705040390,AMLO y el engaño de la gasolina https://t.co/HHAFVQdjlr vía @El_Universal_Mx,False,Twitter for Android,,,,,,False,16,43,13,,,True,False,42,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/689625334807863297/4KXNJJpg_normal.jpg,https://pbs.twimg.com/profile_images/689625334807863297/4KXNJJpg_normal.jpg,https://pbs.twimg.com/profile_banners/2465722610/1434376399,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,,,0,,False,0,0,False,False,false,,Mexico,MX,"Apodaca, Nuevo León",c734bf0063981051,Apodaca,city,https://api.twitter.com/1.1/geo/id/c734bf0063981051.json,Sun Apr 27 06:59:24 +0000 2014,ADIOS DULCINEA,2465722610,2465722610,,Nidia Osnaya,osnaya1704,,El Universal,El_Universal_Mx
Wed Mar 25 04:17:07 +0000 2020,1242666800082542593,1242666800082542593,😳😳‼ Diablos #AMLO https://t.co/hWPCxhSEfC,False,Twitter for Android,,,,,,False,560,1029,12234,,,True,False,6744,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1228034889703923712/5lOMkS27_normal.jpg,https://pbs.twimg.com/profile_images/1228034889703923712/5lOMkS27_normal.jpg,https://pbs.twimg.com/profile_banners/3056031659/1581621308,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,,,6,,False,0,0,False,False,false,,Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Mon Feb 23 14:53:26 +0000 2015,Metiche Profesional.,3056031659,3056031659,México ,DY 📲,DavidYussef,AMLO,,
Wed Mar 25 04:14:17 +0000 2020,1242666088820809729,1242666088820809729,"📱 . Así me voy a poner feliz cuando AMLO me avise que ya puedo salir otra vez .
👓 https://t.co/CdL7ksQHda .
📸… https://t.co/ORsD4YHBNT",True,Instagram,,,,,,False,5685,995,2918,,,True,False,4231,es,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1235762621959360513/f8QCmE8S_normal.jpg,https://pbs.twimg.com/profile_images/1235762621959360513/f8QCmE8S_normal.jpg,https://pbs.twimg.com/profile_banners/282244429/1524883985,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,,,9,,False,0,2,False,False,false,,Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Thu Apr 14 20:54:25 +0000 2011,@nebulasmusic 🔻Insta: @mikymendozza,282244429,282244429,,MIKY MENDOZZA,mikymendozza,,,
Wed Mar 25 04:11:46 +0000 2020,1242665454440607744,1242665454440607744,"@CiroGomezL @Claudiashein @lopezobrador_ Que chingón!!! Cómo ya nadie ve tu noticiero , quieres que AMLO suspenda l… https://t.co/phVwQFJiq5",True,Twitter for Android,1.2424677081904947e+18,1242467708190494720,1935742783.0,1935742783,CiroGomezL,False,265,509,3068,,,True,False,2772,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1237491653474021376/frfzUXeU_normal.jpg,https://pbs.twimg.com/profile_images/1237491653474021376/frfzUXeU_normal.jpg,https://pbs.twimg.com/profile_banners/1202682226925690881/1583790403,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"San Luis Potosí, México",e825dd87e48f45ed,San Luis Potosí,city,https://api.twitter.com/1.1/geo/id/e825dd87e48f45ed.json,Thu Dec 05 20:12:52 +0000 2019,,1202682226925690881,1202682226925690881,,Juan Cisneros Rodríguez,JuanCisnerosRo1,,"Ciro Gómez Leyva,Claudia Sheinbaum,Andrés Manuel","CiroGomezL,Claudiashein,lopezobrador_"
Wed Mar 25 04:11:16 +0000 2020,1242665329614094336,1242665329614094336,"A ver si los siguen apoyando, ya si con esto no entienden todos los seguidores de Amlo y Morena 🤦‍♀️🤦‍♀️ https://t.co/glD7UMYpLt",False,Twitter for Android,,,,,,False,117,567,2304,,,True,False,1514,es,False,False,131516,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1237500125003411456/f_ZtqZFa_normal.jpg,https://pbs.twimg.com/profile_images/1237500125003411456/f_ZtqZFa_normal.jpg,https://pbs.twimg.com/profile_banners/210371608/1538802052,009999,FFFFFF,775A56,837CEE,True,True,False,False,False,False,False,,,0,,True,0,0,False,False,false,,Mexico,MX,"García, Nuevo León",5af62ed9f7d72458,García,city,https://api.twitter.com/1.1/geo/id/5af62ed9f7d72458.json,Sun Oct 31 08:34:32 +0000 2010,"Mi hermoso pequeño héroe 👶😍
y mi amor H😘",210371608,210371608,"Anchorage, AK",Ⓢⓐⓝⓓⓗⓘⓔⓔ Ⓓ Ⓖ,ssanndrita,,,
Wed Mar 25 04:08:11 +0000 2020,1242664553537814534,1242664553537814534,De esto no hablan los derechangos https://t.co/s2PFJOI5T2,False,Twitter for Android,,,,,,False,51,66,6408,,,True,False,2624,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1242536240584560641/CTe_tWuH_normal.jpg,https://pbs.twimg.com/profile_images/1242536240584560641/CTe_tWuH_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,,False,0,1,False,False,false,,Mexico,MX,"Mérida, Yucatán",01566b25bbe7a6d3,Mérida,city,https://api.twitter.com/1.1/geo/id/01566b25bbe7a6d3.json,Mon Nov 05 20:13:00 +0000 2012,,928327016,928327016,,salvador ruiz,salvadoruiz1,,,
Wed Mar 25 04:07:55 +0000 2020,1242664486118383616,1242664486118383616,Siento que AMLO está tan pendejo y cegado que no cree en la pandemia sólo porque lleva la palabra PAN 😂,False,Twitter for iPhone,,,,,,False,219,184,1302,,,True,False,6886,es,False,False,080707,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/1137114716780634112/RtuE54Ih_normal.jpg,https://pbs.twimg.com/profile_images/1137114716780634112/RtuE54Ih_normal.jpg,https://pbs.twimg.com/profile_banners/91901523/1563857681,FA743E,FFFFFF,0A010A,F5970A,True,True,False,False,False,False,False,,,14,,False,0,1,False,False,,,Mexico,MX,"Guadalajara, Jalisco",7807880b17af73d8,Guadalajara,city,https://api.twitter.com/1.1/geo/id/7807880b17af73d8.json,Mon Nov 23 00:33:35 +0000 2009,"R 2 de GyO. Shoot for the moon. Even if you miss, you'll land among the stars.",91901523,91901523,"Gdl,Mx",Raul U.,rayul24,,,
Wed Mar 25 03:59:50 +0000 2020,1242662450299899907,1242662450299899907,"¿Cuándo van a anunciar que nuestro  espléndido Presidente AMLO  tiene covid19?

Urge.",False,Twitter for Android,,,,,,False,1859,735,13957,,,True,False,23591,es,False,False,B3078B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1237351149935591424/fU6cK16T_normal.jpg,https://pbs.twimg.com/profile_images/1237351149935591424/fU6cK16T_normal.jpg,https://pbs.twimg.com/profile_banners/80784175/1560870943,DE4798,FFFFFF,F28ECF,D968B1,True,True,False,False,False,False,False,,,12,,False,0,4,False,False,,,Mexico,MX,"Puebla, México",0ac8a42f23e8f736,Puebla,city,https://api.twitter.com/1.1/geo/id/0ac8a42f23e8f736.json,Thu Oct 08 06:36:12 +0000 2009,Cuando nací me hice la muerta. Instagram & Snapchat: PILYPINK,80784175,80784175,"Puebla, MX",TUSA,pilypink,,,
Wed Mar 25 03:58:51 +0000 2020,1242662204026925056,1242662204026925056,"Hdp!! pero, qué tal aprobaron la reelección? Y lo peor, es que con todo lo que está pasando aún hay gente que les c… https://t.co/cqgBk4S4JT",True,Twitter for Android,,,,,,False,1549,821,1761,,,True,False,17588,es,False,False,7818C7,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/829057119739482112/1u_SDGcn_normal.jpg,https://pbs.twimg.com/profile_images/829057119739482112/1u_SDGcn_normal.jpg,https://pbs.twimg.com/profile_banners/41209473/1495647828,FA00DD,FFFFFF,0F0E0E,A354E3,True,True,False,False,False,False,False,,,7,,True,0,0,False,False,false,,Mexico,MX,"Atizapán de Zaragoza, México",2727af9b6222f4d4,Atizapán de Zaragoza,city,https://api.twitter.com/1.1/geo/id/2727af9b6222f4d4.json,Tue May 19 21:00:20 +0000 2009,"MexicoItaliana, Lic. en Mkt, amante del FBA. Creando",41209473,41209473,,Steph Riccio,stephderi,,,
Wed Mar 25 03:56:19 +0000 2020,1242661566295629824,1242661566295629824,"@PonchoCarrilloR @AristeguiOnline Nombrw, muchas gracias amlo!!",False,Twitter for iPhone,1.2426591826768323e+18,1242659182676832266,1.229654687692886e+18,1229654687692886017,PonchoCarrilloR,False,20,55,1218,,,True,False,195,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/544162987792424961/Xq7RDRsv_normal.jpeg,https://pbs.twimg.com/profile_images/544162987792424961/Xq7RDRsv_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,1,,False,0,0,False,False,,,Mexico,MX,"Puerto Vallarta, Jalisco",a227cb4ffca3acf7,Puerto Vallarta,city,https://api.twitter.com/1.1/geo/id/a227cb4ffca3acf7.json,Tue Dec 09 03:39:44 +0000 2014,From the heart of my kitchen....,2923415623,2923415623,,Mavi Graf,GrafMavi,,"Poncho Carrillo,Aristegui Noticias","PonchoCarrilloR,AristeguiOnline"
Wed Mar 25 03:56:13 +0000 2020,1242661541217894405,1242661541217894405,@futpicante AMLO México,False,Twitter for iPhone,1.242516065751634e+18,1242516065751633924,94429039.0,94429039,futpicante,False,111,293,83,,,True,False,906,es,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/556916425705930752/x2fPR3dZ_normal.jpeg,https://pbs.twimg.com/profile_images/556916425705930752/x2fPR3dZ_normal.jpeg,https://pbs.twimg.com/profile_banners/17443531/1421614193,2FC2EF,181A1E,252429,666666,True,True,False,False,False,False,False,,,2,,False,0,0,False,False,,,Mexico,MX,"Culiacán, Sinaloa",22886de3634e157a,Culiacán,city,https://api.twitter.com/1.1/geo/id/22886de3634e157a.json,Mon Nov 17 15:46:43 +0000 2008,,17443531,17443531,"ÜT: 24.798684,-107.3979753",Marco Diaz Felix,MARCODIAZFELIX,,Futbol Picante,futpicante
Wed Mar 25 03:54:23 +0000 2020,1242661079739703303,1242661079739703303,"AMLO 2020
TEMA: COVID-19 CORONAVIRUS
SUBTEMA: Así sugiere actuar a la población mexicana frente a la pandemia mundi… https://t.co/h6BbXhb7b5",True,Twitter for iPhone,1.2426607100496036e+18,1242660710049603584,170074414.0,170074414,cmorado,False,539,987,1330,,,True,False,7591,es,False,False,022330,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/728098951199531008/3Z1s04Vv_normal.jpg,https://pbs.twimg.com/profile_images/728098951199531008/3Z1s04Vv_normal.jpg,https://pbs.twimg.com/profile_banners/170074414/1462427292,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,,,2,,False,0,0,False,False,false,,Mexico,MX,"Corregidora, Querétaro Arteaga",ff1c0dd545aca772,Corregidora,city,https://api.twitter.com/1.1/geo/id/ff1c0dd545aca772.json,Fri Jul 23 21:52:20 +0000 2010,"Locutor, publicista, Maestro y muy creído. No me sigas, no te lo mereces.",170074414,170074414,México DF,Carlos Morado,cmorado,,,
Wed Mar 25 03:52:55 +0000 2020,1242660710049603584,1242660710049603584,"AMLO en 2009⬇️📼. 
Tema: H1N1 INFLUENZA 
SUBTEMA: Así lo haría yo si estuviera en la presidencia.
Abro hilo... https://t.co/AMOHZCF0gN",False,Twitter for iPhone,,,,,,False,539,987,1330,,,True,False,7591,es,False,False,022330,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/728098951199531008/3Z1s04Vv_normal.jpg,https://pbs.twimg.com/profile_images/728098951199531008/3Z1s04Vv_normal.jpg,https://pbs.twimg.com/profile_banners/170074414/1462427292,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,,,2,,True,0,0,False,False,false,,Mexico,MX,"Corregidora, Querétaro Arteaga",ff1c0dd545aca772,Corregidora,city,https://api.twitter.com/1.1/geo/id/ff1c0dd545aca772.json,Fri Jul 23 21:52:20 +0000 2010,"Locutor, publicista, Maestro y muy creído. No me sigas, no te lo mereces.",170074414,170074414,México DF,Carlos Morado,cmorado,,,
Wed Mar 25 03:51:28 +0000 2020,1242660347368165378,1242660347368165378,"La pelea por ser el más incompetente está reñida: Trump, Bolsonaro y AMLO https://t.co/MTOi6RmPea",False,Twitter for iPhone,,,,,,False,399,1433,13389,,,True,False,13627,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/876598243198730241/AZaKINzq_normal.jpg,https://pbs.twimg.com/profile_images/876598243198730241/AZaKINzq_normal.jpg,https://pbs.twimg.com/profile_banners/190921070/1351726063,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,,,6,,True,0,0,False,False,false,,Mexico,MX,"Álvaro Obregón, Distrito Federal",90a5d505052f7bae,Álvaro Obregón,city,https://api.twitter.com/1.1/geo/id/90a5d505052f7bae.json,Wed Sep 15 04:44:24 +0000 2010,,190921070,190921070,"Tepic, Nayarit",Alfonso Peña Tapia,alpeta30,,,
